data_type,timestamp,value
betaAverage,1592897214594,0.0
alphaAverage,1592897214594,NaN
thetaAverage,1592897214594,0.0
engagementLevel,1592897214594,NaN
fatigureRatio1,1592897214594,NaN
fatigueRatio2,1592897214595,NaN
betaAverage,1592897214596,NaN
alphaAverage,1592897214596,NaN
thetaAverage,1592897214596,0.0
engagementLevel,1592897214596,NaN
fatigureRatio1,1592897214596,NaN
fatigueRatio2,1592897214596,NaN
betaAverage,1592897214597,NaN
alphaAverage,1592897214598,NaN
thetaAverage,1592897214598,NaN
engagementLevel,1592897214598,NaN
fatigureRatio1,1592897214598,NaN
fatigueRatio2,1592897214598,NaN
betaAverage,1592897214654,NaN
alphaAverage,1592897214654,NaN
thetaAverage,1592897214654,NaN
engagementLevel,1592897214654,NaN
fatigureRatio1,1592897214654,NaN
fatigueRatio2,1592897214655,NaN
betaAverage,1592897214655,NaN
alphaAverage,1592897214655,NaN
thetaAverage,1592897214655,NaN
engagementLevel,1592897214655,NaN
fatigureRatio1,1592897214655,NaN
fatigueRatio2,1592897214655,NaN
betaAverage,1592897214656,NaN
alphaAverage,1592897214656,NaN
thetaAverage,1592897214656,NaN
engagementLevel,1592897214656,NaN
fatigureRatio1,1592897214656,NaN
fatigueRatio2,1592897214656,NaN
betaAverage,1592897214811,NaN
alphaAverage,1592897214812,NaN
thetaAverage,1592897214812,NaN
engagementLevel,1592897214812,NaN
fatigureRatio1,1592897214812,NaN
fatigueRatio2,1592897214812,NaN
betaAverage,1592897214813,NaN
alphaAverage,1592897214813,NaN
thetaAverage,1592897214813,NaN
engagementLevel,1592897214813,NaN
fatigureRatio1,1592897214813,NaN
fatigueRatio2,1592897214813,NaN
betaAverage,1592897214814,NaN
alphaAverage,1592897214814,NaN
thetaAverage,1592897214814,NaN
engagementLevel,1592897214814,NaN
fatigureRatio1,1592897214814,NaN
fatigueRatio2,1592897214814,NaN
betaAverage,1592897214852,NaN
alphaAverage,1592897214853,NaN
thetaAverage,1592897214853,NaN
engagementLevel,1592897214853,NaN
fatigureRatio1,1592897214853,NaN
fatigueRatio2,1592897214853,NaN
betaAverage,1592897214853,NaN
alphaAverage,1592897214853,NaN
thetaAverage,1592897214853,NaN
engagementLevel,1592897214853,NaN
fatigureRatio1,1592897214853,NaN
fatigueRatio2,1592897214853,NaN
betaAverage,1592897214854,NaN
alphaAverage,1592897214854,NaN
thetaAverage,1592897214854,NaN
engagementLevel,1592897214854,NaN
fatigureRatio1,1592897214854,NaN
fatigueRatio2,1592897214854,NaN
betaAverage,1592897214950,NaN
alphaAverage,1592897214950,NaN
thetaAverage,1592897214950,NaN
engagementLevel,1592897214950,NaN
fatigureRatio1,1592897214950,NaN
fatigueRatio2,1592897214950,NaN
betaAverage,1592897214951,NaN
alphaAverage,1592897214951,NaN
thetaAverage,1592897214951,NaN
engagementLevel,1592897214951,NaN
fatigureRatio1,1592897214951,NaN
fatigueRatio2,1592897214951,NaN
betaAverage,1592897214951,NaN
alphaAverage,1592897214952,NaN
thetaAverage,1592897214952,NaN
engagementLevel,1592897214952,NaN
fatigureRatio1,1592897214952,NaN
fatigueRatio2,1592897214952,NaN
betaAverage,1592897215092,NaN
alphaAverage,1592897215092,NaN
thetaAverage,1592897215092,NaN
engagementLevel,1592897215092,NaN
fatigureRatio1,1592897215092,NaN
fatigueRatio2,1592897215092,NaN
betaAverage,1592897215093,NaN
alphaAverage,1592897215093,NaN
thetaAverage,1592897215093,NaN
engagementLevel,1592897215093,NaN
fatigureRatio1,1592897215093,NaN
fatigueRatio2,1592897215094,NaN
betaAverage,1592897215094,NaN
alphaAverage,1592897215095,NaN
thetaAverage,1592897215095,NaN
engagementLevel,1592897215095,NaN
fatigureRatio1,1592897215095,NaN
fatigueRatio2,1592897215095,NaN
betaAverage,1592897215197,NaN
alphaAverage,1592897215197,NaN
thetaAverage,1592897215197,NaN
engagementLevel,1592897215197,NaN
fatigureRatio1,1592897215197,NaN
fatigueRatio2,1592897215197,NaN
betaAverage,1592897215198,NaN
alphaAverage,1592897215198,NaN
thetaAverage,1592897215198,NaN
engagementLevel,1592897215198,NaN
fatigureRatio1,1592897215198,NaN
fatigueRatio2,1592897215198,NaN
betaAverage,1592897215199,NaN
alphaAverage,1592897215204,NaN
thetaAverage,1592897215204,NaN
engagementLevel,1592897215204,NaN
fatigureRatio1,1592897215204,NaN
fatigueRatio2,1592897215204,NaN
betaAverage,1592897215307,NaN
alphaAverage,1592897215307,NaN
thetaAverage,1592897215307,NaN
engagementLevel,1592897215307,NaN
fatigureRatio1,1592897215308,NaN
fatigueRatio2,1592897215308,NaN
betaAverage,1592897215308,NaN
alphaAverage,1592897215308,NaN
thetaAverage,1592897215308,NaN
engagementLevel,1592897215308,NaN
fatigureRatio1,1592897215308,NaN
fatigueRatio2,1592897215308,NaN
betaAverage,1592897215309,NaN
alphaAverage,1592897215309,NaN
thetaAverage,1592897215309,NaN
engagementLevel,1592897215309,NaN
fatigureRatio1,1592897215309,NaN
fatigueRatio2,1592897215309,NaN
betaAverage,1592897215382,NaN
alphaAverage,1592897215382,NaN
thetaAverage,1592897215382,NaN
engagementLevel,1592897215382,NaN
fatigureRatio1,1592897215382,NaN
fatigueRatio2,1592897215382,NaN
betaAverage,1592897215383,NaN
alphaAverage,1592897215383,NaN
thetaAverage,1592897215383,NaN
engagementLevel,1592897215383,NaN
fatigureRatio1,1592897215383,NaN
fatigueRatio2,1592897215383,NaN
betaAverage,1592897215383,NaN
alphaAverage,1592897215383,NaN
thetaAverage,1592897215383,NaN
engagementLevel,1592897215383,NaN
fatigureRatio1,1592897215383,NaN
fatigueRatio2,1592897215384,NaN
betaAverage,1592897215518,NaN
alphaAverage,1592897215519,NaN
thetaAverage,1592897215519,NaN
engagementLevel,1592897215519,NaN
fatigureRatio1,1592897215519,NaN
fatigueRatio2,1592897215519,NaN
betaAverage,1592897215520,NaN
alphaAverage,1592897215520,NaN
thetaAverage,1592897215520,NaN
engagementLevel,1592897215520,NaN
fatigureRatio1,1592897215520,NaN
fatigueRatio2,1592897215520,NaN
betaAverage,1592897215521,NaN
alphaAverage,1592897215521,NaN
thetaAverage,1592897215521,NaN
engagementLevel,1592897215522,NaN
fatigureRatio1,1592897215522,NaN
fatigueRatio2,1592897215522,NaN
betaAverage,1592897215559,NaN
alphaAverage,1592897215559,NaN
thetaAverage,1592897215559,NaN
engagementLevel,1592897215559,NaN
fatigureRatio1,1592897215559,NaN
fatigueRatio2,1592897215559,NaN
betaAverage,1592897215560,NaN
alphaAverage,1592897215560,NaN
thetaAverage,1592897215560,NaN
engagementLevel,1592897215560,NaN
fatigureRatio1,1592897215560,NaN
fatigueRatio2,1592897215560,NaN
betaAverage,1592897215561,NaN
alphaAverage,1592897215561,NaN
thetaAverage,1592897215561,NaN
engagementLevel,1592897215561,NaN
fatigureRatio1,1592897215561,NaN
fatigueRatio2,1592897215561,NaN
betaAverage,1592897215744,NaN
alphaAverage,1592897215744,NaN
thetaAverage,1592897215744,NaN
engagementLevel,1592897215744,NaN
fatigureRatio1,1592897215744,NaN
fatigueRatio2,1592897215744,NaN
betaAverage,1592897215745,NaN
alphaAverage,1592897215745,NaN
thetaAverage,1592897215745,NaN
engagementLevel,1592897215745,NaN
fatigureRatio1,1592897215745,NaN
fatigueRatio2,1592897215745,NaN
betaAverage,1592897215747,NaN
alphaAverage,1592897215749,NaN
thetaAverage,1592897215749,NaN
engagementLevel,1592897215749,NaN
fatigureRatio1,1592897215750,NaN
fatigueRatio2,1592897215750,NaN
betaAverage,1592897215826,NaN
alphaAverage,1592897215826,NaN
thetaAverage,1592897215826,NaN
engagementLevel,1592897215826,NaN
fatigureRatio1,1592897215826,NaN
fatigueRatio2,1592897215826,NaN
betaAverage,1592897215827,NaN
alphaAverage,1592897215827,NaN
thetaAverage,1592897215827,NaN
engagementLevel,1592897215827,NaN
fatigureRatio1,1592897215827,NaN
fatigueRatio2,1592897215827,NaN
betaAverage,1592897215828,NaN
alphaAverage,1592897215828,NaN
thetaAverage,1592897215828,NaN
engagementLevel,1592897215828,NaN
fatigureRatio1,1592897215828,NaN
fatigueRatio2,1592897215828,NaN
betaAverage,1592897215880,NaN
alphaAverage,1592897215880,NaN
thetaAverage,1592897215880,NaN
engagementLevel,1592897215880,NaN
fatigureRatio1,1592897215880,NaN
fatigueRatio2,1592897215881,NaN
betaAverage,1592897215881,NaN
alphaAverage,1592897215881,NaN
thetaAverage,1592897215881,NaN
engagementLevel,1592897215881,NaN
fatigureRatio1,1592897215881,NaN
fatigueRatio2,1592897215881,NaN
betaAverage,1592897215881,NaN
alphaAverage,1592897215881,NaN
thetaAverage,1592897215881,NaN
engagementLevel,1592897215881,NaN
fatigureRatio1,1592897215881,NaN
fatigueRatio2,1592897215882,NaN
betaAverage,1592897216010,NaN
alphaAverage,1592897216010,NaN
thetaAverage,1592897216010,NaN
engagementLevel,1592897216010,NaN
fatigureRatio1,1592897216011,NaN
fatigueRatio2,1592897216011,NaN
betaAverage,1592897216012,NaN
alphaAverage,1592897216012,NaN
thetaAverage,1592897216012,NaN
engagementLevel,1592897216012,NaN
fatigureRatio1,1592897216012,NaN
fatigueRatio2,1592897216012,NaN
betaAverage,1592897216013,NaN
alphaAverage,1592897216013,NaN
thetaAverage,1592897216013,NaN
engagementLevel,1592897216013,NaN
fatigureRatio1,1592897216014,NaN
fatigueRatio2,1592897216014,NaN
betaAverage,1592897216069,NaN
alphaAverage,1592897216069,NaN
thetaAverage,1592897216069,NaN
engagementLevel,1592897216069,NaN
fatigureRatio1,1592897216069,NaN
fatigueRatio2,1592897216069,NaN
betaAverage,1592897216069,NaN
alphaAverage,1592897216069,NaN
thetaAverage,1592897216069,NaN
engagementLevel,1592897216069,NaN
fatigureRatio1,1592897216070,NaN
fatigueRatio2,1592897216070,NaN
betaAverage,1592897216070,NaN
alphaAverage,1592897216070,NaN
thetaAverage,1592897216070,NaN
engagementLevel,1592897216070,NaN
fatigureRatio1,1592897216070,NaN
fatigueRatio2,1592897216070,NaN
betaAverage,1592897216201,NaN
alphaAverage,1592897216202,NaN
thetaAverage,1592897216202,NaN
engagementLevel,1592897216202,NaN
fatigureRatio1,1592897216202,NaN
fatigueRatio2,1592897216203,NaN
betaAverage,1592897216204,NaN
alphaAverage,1592897216204,NaN
thetaAverage,1592897216204,NaN
engagementLevel,1592897216204,NaN
fatigureRatio1,1592897216205,NaN
fatigueRatio2,1592897216205,NaN
betaAverage,1592897216206,NaN
alphaAverage,1592897216206,NaN
thetaAverage,1592897216206,NaN
engagementLevel,1592897216206,NaN
fatigureRatio1,1592897216206,NaN
fatigueRatio2,1592897216206,NaN
betaAverage,1592897216308,NaN
alphaAverage,1592897216308,NaN
thetaAverage,1592897216308,NaN
engagementLevel,1592897216308,NaN
fatigureRatio1,1592897216308,NaN
fatigueRatio2,1592897216308,NaN
betaAverage,1592897216309,NaN
alphaAverage,1592897216309,NaN
thetaAverage,1592897216309,NaN
engagementLevel,1592897216309,NaN
fatigureRatio1,1592897216309,NaN
fatigueRatio2,1592897216309,NaN
betaAverage,1592897216310,NaN
alphaAverage,1592897216310,NaN
thetaAverage,1592897216310,NaN
engagementLevel,1592897216310,NaN
fatigureRatio1,1592897216310,NaN
fatigueRatio2,1592897216310,NaN
betaAverage,1592897216423,NaN
alphaAverage,1592897216423,NaN
thetaAverage,1592897216423,NaN
engagementLevel,1592897216423,NaN
fatigureRatio1,1592897216424,NaN
fatigueRatio2,1592897216424,NaN
betaAverage,1592897216425,NaN
alphaAverage,1592897216425,NaN
thetaAverage,1592897216425,NaN
engagementLevel,1592897216425,NaN
fatigureRatio1,1592897216425,NaN
fatigueRatio2,1592897216425,NaN
betaAverage,1592897216428,NaN
alphaAverage,1592897216429,NaN
thetaAverage,1592897216429,NaN
engagementLevel,1592897216429,NaN
fatigureRatio1,1592897216429,NaN
fatigueRatio2,1592897216429,NaN
betaAverage,1592897216491,NaN
alphaAverage,1592897216491,NaN
thetaAverage,1592897216491,NaN
engagementLevel,1592897216491,NaN
fatigureRatio1,1592897216491,NaN
fatigueRatio2,1592897216491,NaN
betaAverage,1592897216491,NaN
alphaAverage,1592897216492,NaN
thetaAverage,1592897216492,NaN
engagementLevel,1592897216492,NaN
fatigureRatio1,1592897216492,NaN
fatigueRatio2,1592897216492,NaN
betaAverage,1592897216492,NaN
alphaAverage,1592897216492,NaN
thetaAverage,1592897216492,NaN
engagementLevel,1592897216492,NaN
fatigureRatio1,1592897216492,NaN
fatigueRatio2,1592897216492,NaN
betaAverage,1592897216630,NaN
alphaAverage,1592897216630,NaN
thetaAverage,1592897216630,NaN
engagementLevel,1592897216630,NaN
fatigureRatio1,1592897216630,NaN
fatigueRatio2,1592897216630,NaN
betaAverage,1592897216631,NaN
alphaAverage,1592897216631,NaN
thetaAverage,1592897216631,NaN
engagementLevel,1592897216631,NaN
fatigureRatio1,1592897216631,NaN
fatigueRatio2,1592897216631,NaN
betaAverage,1592897216632,NaN
alphaAverage,1592897216632,NaN
thetaAverage,1592897216632,NaN
engagementLevel,1592897216632,NaN
fatigureRatio1,1592897216632,NaN
fatigueRatio2,1592897216632,NaN
betaAverage,1592897216691,NaN
alphaAverage,1592897216691,NaN
thetaAverage,1592897216691,NaN
engagementLevel,1592897216691,NaN
fatigureRatio1,1592897216691,NaN
fatigueRatio2,1592897216691,NaN
betaAverage,1592897216692,NaN
alphaAverage,1592897216692,NaN
thetaAverage,1592897216692,NaN
engagementLevel,1592897216692,NaN
fatigureRatio1,1592897216692,NaN
fatigueRatio2,1592897216692,NaN
betaAverage,1592897216692,NaN
alphaAverage,1592897216692,NaN
thetaAverage,1592897216692,NaN
engagementLevel,1592897216692,NaN
fatigureRatio1,1592897216693,NaN
fatigueRatio2,1592897216693,NaN
betaAverage,1592897216817,NaN
alphaAverage,1592897216817,NaN
thetaAverage,1592897216817,NaN
engagementLevel,1592897216817,NaN
fatigureRatio1,1592897216817,NaN
fatigueRatio2,1592897216817,NaN
betaAverage,1592897216818,NaN
alphaAverage,1592897216818,NaN
thetaAverage,1592897216818,NaN
engagementLevel,1592897216818,NaN
fatigureRatio1,1592897216818,NaN
fatigueRatio2,1592897216818,NaN
betaAverage,1592897216819,NaN
alphaAverage,1592897216819,NaN
thetaAverage,1592897216819,NaN
engagementLevel,1592897216819,NaN
fatigureRatio1,1592897216819,NaN
fatigueRatio2,1592897216820,NaN
betaAverage,1592897216934,NaN
alphaAverage,1592897216934,NaN
thetaAverage,1592897216934,NaN
engagementLevel,1592897216934,NaN
fatigureRatio1,1592897216935,NaN
fatigueRatio2,1592897216935,NaN
betaAverage,1592897216935,NaN
alphaAverage,1592897216935,NaN
thetaAverage,1592897216935,NaN
engagementLevel,1592897216935,NaN
fatigureRatio1,1592897216935,NaN
fatigueRatio2,1592897216935,NaN
betaAverage,1592897216936,NaN
alphaAverage,1592897216936,NaN
thetaAverage,1592897216936,NaN
engagementLevel,1592897216936,NaN
fatigureRatio1,1592897216936,NaN
fatigueRatio2,1592897216936,NaN
betaAverage,1592897217009,NaN
alphaAverage,1592897217009,NaN
thetaAverage,1592897217009,NaN
engagementLevel,1592897217009,NaN
fatigureRatio1,1592897217009,NaN
fatigueRatio2,1592897217009,NaN
betaAverage,1592897217010,NaN
alphaAverage,1592897217010,NaN
thetaAverage,1592897217010,NaN
engagementLevel,1592897217010,NaN
fatigureRatio1,1592897217010,NaN
fatigueRatio2,1592897217010,NaN
betaAverage,1592897217010,NaN
alphaAverage,1592897217010,NaN
thetaAverage,1592897217010,NaN
engagementLevel,1592897217010,NaN
fatigureRatio1,1592897217010,NaN
fatigueRatio2,1592897217011,NaN
betaAverage,1592897217101,NaN
alphaAverage,1592897217102,NaN
thetaAverage,1592897217102,NaN
engagementLevel,1592897217102,NaN
fatigureRatio1,1592897217102,NaN
fatigueRatio2,1592897217102,NaN
betaAverage,1592897217103,NaN
alphaAverage,1592897217103,NaN
thetaAverage,1592897217103,NaN
engagementLevel,1592897217103,NaN
fatigureRatio1,1592897217103,NaN
fatigueRatio2,1592897217103,NaN
betaAverage,1592897217104,NaN
alphaAverage,1592897217104,NaN
thetaAverage,1592897217104,NaN
engagementLevel,1592897217104,NaN
fatigureRatio1,1592897217104,NaN
fatigueRatio2,1592897217104,NaN
betaAverage,1592897217253,NaN
alphaAverage,1592897217253,NaN
thetaAverage,1592897217253,NaN
engagementLevel,1592897217253,NaN
fatigureRatio1,1592897217253,NaN
fatigueRatio2,1592897217253,NaN
betaAverage,1592897217253,NaN
alphaAverage,1592897217253,NaN
thetaAverage,1592897217253,NaN
engagementLevel,1592897217254,NaN
fatigureRatio1,1592897217254,NaN
fatigueRatio2,1592897217254,NaN
betaAverage,1592897217254,NaN
alphaAverage,1592897217254,NaN
thetaAverage,1592897217254,NaN
engagementLevel,1592897217254,NaN
fatigureRatio1,1592897217254,NaN
fatigueRatio2,1592897217254,NaN
betaAverage,1592897217286,NaN
alphaAverage,1592897217286,NaN
thetaAverage,1592897217286,NaN
engagementLevel,1592897217287,NaN
fatigureRatio1,1592897217287,NaN
fatigueRatio2,1592897217287,NaN
betaAverage,1592897217287,NaN
alphaAverage,1592897217287,NaN
thetaAverage,1592897217287,NaN
engagementLevel,1592897217287,NaN
fatigureRatio1,1592897217287,NaN
fatigueRatio2,1592897217287,NaN
betaAverage,1592897217288,NaN
alphaAverage,1592897217288,NaN
thetaAverage,1592897217288,NaN
engagementLevel,1592897217288,NaN
fatigureRatio1,1592897217288,NaN
fatigueRatio2,1592897217288,NaN
betaAverage,1592897217421,NaN
alphaAverage,1592897217421,NaN
thetaAverage,1592897217421,NaN
engagementLevel,1592897217421,NaN
fatigureRatio1,1592897217421,NaN
fatigueRatio2,1592897217422,NaN
betaAverage,1592897217422,NaN
alphaAverage,1592897217423,NaN
thetaAverage,1592897217423,NaN
engagementLevel,1592897217423,NaN
fatigureRatio1,1592897217423,NaN
fatigueRatio2,1592897217423,NaN
betaAverage,1592897217424,NaN
alphaAverage,1592897217424,NaN
thetaAverage,1592897217424,NaN
engagementLevel,1592897217424,NaN
fatigureRatio1,1592897217424,NaN
fatigueRatio2,1592897217424,NaN
betaAverage,1592897217550,NaN
alphaAverage,1592897217551,NaN
thetaAverage,1592897217551,NaN
engagementLevel,1592897217551,NaN
fatigureRatio1,1592897217551,NaN
fatigueRatio2,1592897217551,NaN
betaAverage,1592897217551,NaN
alphaAverage,1592897217551,NaN
thetaAverage,1592897217551,NaN
engagementLevel,1592897217551,NaN
fatigureRatio1,1592897217552,NaN
fatigueRatio2,1592897217552,NaN
betaAverage,1592897217552,NaN
alphaAverage,1592897217552,NaN
thetaAverage,1592897217552,NaN
engagementLevel,1592897217552,NaN
fatigureRatio1,1592897217552,NaN
fatigueRatio2,1592897217552,NaN
betaAverage,1592897217654,NaN
alphaAverage,1592897217654,NaN
thetaAverage,1592897217654,NaN
engagementLevel,1592897217654,NaN
fatigureRatio1,1592897217654,NaN
fatigueRatio2,1592897217654,NaN
betaAverage,1592897217655,NaN
alphaAverage,1592897217655,NaN
thetaAverage,1592897217655,NaN
engagementLevel,1592897217655,NaN
fatigureRatio1,1592897217655,NaN
fatigueRatio2,1592897217655,NaN
betaAverage,1592897217656,NaN
alphaAverage,1592897217656,NaN
thetaAverage,1592897217656,NaN
engagementLevel,1592897217656,NaN
fatigureRatio1,1592897217656,NaN
fatigueRatio2,1592897217657,NaN
betaAverage,1592897217713,NaN
alphaAverage,1592897217713,NaN
thetaAverage,1592897217713,NaN
engagementLevel,1592897217713,NaN
fatigureRatio1,1592897217713,NaN
fatigueRatio2,1592897217713,NaN
betaAverage,1592897217714,NaN
alphaAverage,1592897217714,NaN
thetaAverage,1592897217714,NaN
engagementLevel,1592897217714,NaN
fatigureRatio1,1592897217714,NaN
fatigueRatio2,1592897217714,NaN
betaAverage,1592897217715,NaN
alphaAverage,1592897217715,NaN
thetaAverage,1592897217715,NaN
engagementLevel,1592897217715,NaN
fatigureRatio1,1592897217715,NaN
fatigueRatio2,1592897217715,NaN
betaAverage,1592897217836,NaN
alphaAverage,1592897217836,NaN
thetaAverage,1592897217837,NaN
engagementLevel,1592897217837,NaN
fatigureRatio1,1592897217837,NaN
fatigueRatio2,1592897217838,NaN
betaAverage,1592897217838,NaN
alphaAverage,1592897217838,NaN
thetaAverage,1592897217838,NaN
engagementLevel,1592897217838,NaN
fatigureRatio1,1592897217838,NaN
fatigueRatio2,1592897217839,NaN
betaAverage,1592897217839,NaN
alphaAverage,1592897217839,NaN
thetaAverage,1592897217839,NaN
engagementLevel,1592897217839,NaN
fatigureRatio1,1592897217839,NaN
fatigueRatio2,1592897217839,NaN
betaAverage,1592897217914,NaN
alphaAverage,1592897217914,NaN
thetaAverage,1592897217914,NaN
engagementLevel,1592897217914,NaN
fatigureRatio1,1592897217914,NaN
fatigueRatio2,1592897217914,NaN
betaAverage,1592897217915,NaN
alphaAverage,1592897217915,NaN
thetaAverage,1592897217915,NaN
engagementLevel,1592897217915,NaN
fatigureRatio1,1592897217915,NaN
fatigueRatio2,1592897217915,NaN
betaAverage,1592897217916,NaN
alphaAverage,1592897217916,NaN
thetaAverage,1592897217916,NaN
engagementLevel,1592897217916,NaN
fatigureRatio1,1592897217916,NaN
fatigueRatio2,1592897217916,NaN
betaAverage,1592897217995,NaN
alphaAverage,1592897217996,NaN
thetaAverage,1592897217996,NaN
engagementLevel,1592897217996,NaN
fatigureRatio1,1592897217996,NaN
fatigueRatio2,1592897217996,NaN
betaAverage,1592897217997,NaN
alphaAverage,1592897217998,NaN
thetaAverage,1592897217998,NaN
engagementLevel,1592897217998,NaN
fatigureRatio1,1592897217998,NaN
fatigueRatio2,1592897217998,NaN
betaAverage,1592897217999,NaN
alphaAverage,1592897217999,NaN
thetaAverage,1592897217999,NaN
engagementLevel,1592897217999,NaN
fatigureRatio1,1592897217999,NaN
fatigueRatio2,1592897217999,NaN
betaAverage,1592897218120,NaN
alphaAverage,1592897218120,NaN
thetaAverage,1592897218120,NaN
engagementLevel,1592897218120,NaN
fatigureRatio1,1592897218120,NaN
fatigueRatio2,1592897218120,NaN
betaAverage,1592897218121,NaN
alphaAverage,1592897218121,NaN
thetaAverage,1592897218121,NaN
engagementLevel,1592897218121,NaN
fatigureRatio1,1592897218121,NaN
fatigueRatio2,1592897218121,NaN
betaAverage,1592897218122,NaN
alphaAverage,1592897218122,NaN
thetaAverage,1592897218122,NaN
engagementLevel,1592897218122,NaN
fatigureRatio1,1592897218122,NaN
fatigueRatio2,1592897218122,NaN
betaAverage,1592897218224,NaN
alphaAverage,1592897218225,NaN
thetaAverage,1592897218225,NaN
engagementLevel,1592897218225,NaN
fatigureRatio1,1592897218225,NaN
fatigueRatio2,1592897218225,NaN
betaAverage,1592897218225,NaN
alphaAverage,1592897218225,NaN
thetaAverage,1592897218225,NaN
engagementLevel,1592897218225,NaN
fatigureRatio1,1592897218225,NaN
fatigueRatio2,1592897218226,NaN
betaAverage,1592897218226,NaN
alphaAverage,1592897218226,NaN
thetaAverage,1592897218226,NaN
engagementLevel,1592897218226,NaN
fatigureRatio1,1592897218226,NaN
fatigueRatio2,1592897218226,NaN
betaAverage,1592897218322,NaN
alphaAverage,1592897218322,NaN
thetaAverage,1592897218322,NaN
engagementLevel,1592897218322,NaN
fatigureRatio1,1592897218322,NaN
fatigueRatio2,1592897218322,NaN
betaAverage,1592897218323,NaN
alphaAverage,1592897218323,NaN
thetaAverage,1592897218323,NaN
engagementLevel,1592897218323,NaN
fatigureRatio1,1592897218323,NaN
fatigueRatio2,1592897218323,NaN
betaAverage,1592897218324,NaN
alphaAverage,1592897218324,NaN
thetaAverage,1592897218324,NaN
engagementLevel,1592897218324,NaN
fatigureRatio1,1592897218324,NaN
fatigueRatio2,1592897218324,NaN
betaAverage,1592897218439,NaN
alphaAverage,1592897218439,NaN
thetaAverage,1592897218439,NaN
engagementLevel,1592897218439,NaN
fatigureRatio1,1592897218439,NaN
fatigueRatio2,1592897218439,NaN
betaAverage,1592897218440,NaN
alphaAverage,1592897218440,NaN
thetaAverage,1592897218440,NaN
engagementLevel,1592897218440,NaN
fatigureRatio1,1592897218440,NaN
fatigueRatio2,1592897218440,NaN
betaAverage,1592897218441,NaN
alphaAverage,1592897218441,NaN
thetaAverage,1592897218441,NaN
engagementLevel,1592897218441,NaN
fatigureRatio1,1592897218441,NaN
fatigueRatio2,1592897218441,NaN
betaAverage,1592897218532,NaN
alphaAverage,1592897218532,NaN
thetaAverage,1592897218532,NaN
engagementLevel,1592897218532,NaN
fatigureRatio1,1592897218532,NaN
fatigueRatio2,1592897218532,NaN
betaAverage,1592897218533,NaN
alphaAverage,1592897218533,NaN
thetaAverage,1592897218533,NaN
engagementLevel,1592897218533,NaN
fatigureRatio1,1592897218533,NaN
fatigueRatio2,1592897218533,NaN
betaAverage,1592897218534,NaN
alphaAverage,1592897218534,NaN
thetaAverage,1592897218534,NaN
engagementLevel,1592897218534,NaN
fatigureRatio1,1592897218534,NaN
fatigueRatio2,1592897218534,NaN
betaAverage,1592897218618,NaN
alphaAverage,1592897218618,NaN
thetaAverage,1592897218618,NaN
engagementLevel,1592897218618,NaN
fatigureRatio1,1592897218618,NaN
fatigueRatio2,1592897218618,NaN
betaAverage,1592897218619,NaN
alphaAverage,1592897218619,NaN
thetaAverage,1592897218619,NaN
engagementLevel,1592897218619,NaN
fatigureRatio1,1592897218619,NaN
fatigueRatio2,1592897218619,NaN
betaAverage,1592897218619,NaN
alphaAverage,1592897218620,NaN
thetaAverage,1592897218620,NaN
engagementLevel,1592897218620,NaN
fatigureRatio1,1592897218620,NaN
fatigueRatio2,1592897218620,NaN
betaAverage,1592897218792,NaN
alphaAverage,1592897218792,NaN
thetaAverage,1592897218792,NaN
engagementLevel,1592897218792,NaN
fatigureRatio1,1592897218792,NaN
fatigueRatio2,1592897218792,NaN
betaAverage,1592897218794,NaN
alphaAverage,1592897218794,NaN
thetaAverage,1592897218794,NaN
engagementLevel,1592897218794,NaN
fatigureRatio1,1592897218794,NaN
fatigueRatio2,1592897218794,NaN
betaAverage,1592897218795,NaN
alphaAverage,1592897218796,NaN
thetaAverage,1592897218796,NaN
engagementLevel,1592897218796,NaN
fatigureRatio1,1592897218796,NaN
fatigueRatio2,1592897218796,NaN
betaAverage,1592897218859,NaN
alphaAverage,1592897218859,NaN
thetaAverage,1592897218859,NaN
engagementLevel,1592897218859,NaN
fatigureRatio1,1592897218859,NaN
fatigueRatio2,1592897218859,NaN
betaAverage,1592897218860,NaN
alphaAverage,1592897218860,NaN
thetaAverage,1592897218860,NaN
engagementLevel,1592897218860,NaN
fatigureRatio1,1592897218860,NaN
fatigueRatio2,1592897218860,NaN
betaAverage,1592897218860,NaN
alphaAverage,1592897218861,NaN
thetaAverage,1592897218861,NaN
engagementLevel,1592897218861,NaN
fatigureRatio1,1592897218861,NaN
fatigueRatio2,1592897218861,NaN
betaAverage,1592897218969,NaN
alphaAverage,1592897218969,NaN
thetaAverage,1592897218969,NaN
engagementLevel,1592897218969,NaN
fatigureRatio1,1592897218970,NaN
fatigueRatio2,1592897218970,NaN
betaAverage,1592897218971,NaN
alphaAverage,1592897218971,NaN
thetaAverage,1592897218971,NaN
engagementLevel,1592897218971,NaN
fatigureRatio1,1592897218971,NaN
fatigueRatio2,1592897218971,NaN
betaAverage,1592897218973,NaN
alphaAverage,1592897218973,NaN
thetaAverage,1592897218973,NaN
engagementLevel,1592897218973,NaN
fatigureRatio1,1592897218973,NaN
fatigueRatio2,1592897218974,NaN
betaAverage,1592897219038,NaN
alphaAverage,1592897219039,NaN
thetaAverage,1592897219040,NaN
engagementLevel,1592897219040,NaN
fatigureRatio1,1592897219040,NaN
fatigueRatio2,1592897219040,NaN
betaAverage,1592897219040,NaN
